country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes
FINLAND,Naarjärven beachvolleykenttä,,"Uimarannantie 245, 25540",60.255883,23.298064,address,1,sand,,yes,public,city,512068,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/uimarannat/?mid=5-3021,2026-05-09,LIPAS id 512068; type 1330; status active
FINLAND,Paskokankaan beachvolleykenttä,,"Pihlaisentie 930, 92620",64.201617,25.931495,address,1,sand,,yes,public,city,510946,http://www.siikalatva.fi/,2026-05-09,LIPAS id 510946; type 1330; status active
FINLAND,Perhepuiston beach volley -kentät,,"Perhepuistontie, 38800",61.780151,22.734317,address,,sand,,yes,public,city,618972,https://jamijarvi.fi/,2026-05-09,LIPAS id 618972; type 1330; status active
FINLAND,Perniön beachvolleykenttä,,"Lupajantie, 25500",60.203115,23.124833,address,1,sand,,,public,city,512067,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/kentat/beach-volley-lentopallo-koripallo/?mid=5-5549,2026-05-09,LIPAS id 512067; type 1330; status active
FINLAND,Pertunkaaren beachvolleykenttä,,"Perttulantie 5, 32100",60.807324,23.283167,address,,sand,,,public,city,611151,https://www.ypaja.fi/pertunmaenalue/,2026-05-09,LIPAS id 611151; type 1330; status active
FINLAND,Pettilän beachvolleykenttä,,"Kuivasensaarentie 1196, 54950",61.300027,27.760274,address,1,sand,,,public,registered-association,511791,http://kylat.ekarjala.fi/kuivasensaari/,2026-05-09,LIPAS id 511791; type 1330; status active
FINLAND,Rauhan bechvolleykenttä,,"Vipelentie, 55320",61.195909,28.694042,address,,,,yes,public,city,603792,,2026-05-09,LIPAS id 603792; type 1330; status active
FINLAND,Regattarannan rantalentopallokenttä,,"Merikatu, 10900",59.821417,22.970496,address,,sand,,yes,public,city,615848,,2026-05-09,LIPAS id 615848; type 1330; status active
FINLAND,Räikän beachvolleykenttä,,"Räikän puisto, 33480",61.558018,23.600597,address,,,,yes,public,city,619981,,2026-05-09,LIPAS id 619981; type 1330; status active
FINLAND,Sataman beachvolleykenttä,,"Sysmäntie 18, 19700",61.500297,25.692425,address,1,sand,,yes,public,city,510382,http://www.sysma.fi/,2026-05-09,LIPAS id 510382; type 1330; status active
FINLAND,Savitaipaleen koulukeskuksen beachvolleykenttä,,"Koulutie 7, 54800",61.195581,27.696339,address,1,sand,yes,yes,school,city,511804,http://www.savitaipale.fi/,2026-05-09,LIPAS id 511804; type 1330; status active
FINLAND,Someron urheilukentän beachvolleykenttä 1,,"Koulutie, 31400",60.627175,23.511895,address,1,sand,,,public,city,510586,https://www.somero.fi/vapaa-aika-ja-matkailu/liikunta/liikuntapaikat/sisaliikunta/,2026-05-09,LIPAS id 510586; type 1330; status active
FINLAND,Someron urheilukentän beachvolleykenttä 2,,"Koulutie, 31400",60.627185,23.512105,address,1,sand,,,public,city,510587,https://www.somero.fi/vapaa-aika-ja-matkailu/liikunta/liikuntapaikat/sisaliikunta/,2026-05-09,LIPAS id 510587; type 1330; status active
FINLAND,Someron urheilukentän beachvolleykenttä 3,,"Koulutie, 31400",60.627178,23.512362,address,1,sand,,,public,city,510588,https://www.somero.fi/vapaa-aika-ja-matkailu/liikunta/liikuntapaikat/sisaliikunta/,2026-05-09,LIPAS id 510588; type 1330; status active
FINLAND,Sulkavan beachvolleykenttä,,"Alanteentie, 58700",61.788657,28.368760,address,1,sand,,yes,public,city,510454,http://www.sulkava.fi/,2026-05-09,LIPAS id 510454; type 1330; status active
FINLAND,Suomusjärven beachvolleykenttä,,"Opintie 1, 25410",60.375335,23.603845,address,1,sand,,,school,city,512095,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/kentat/pallokentat/?mid=5-5070,2026-05-09,LIPAS id 512095; type 1330; status active
FINLAND,Tervaniemen beachvolleykentät 2 kpl,,"Loimalahdentie 72, 13500",60.966492,24.381947,address,,sand,,yes,public,city,617398,,2026-05-09,LIPAS id 617398; type 1330; status active
FINLAND,Teräsrautelan rantalentopallokenttä,,"Vanha kuninkojapolku 54, 20320",60.475092,22.235745,address,1,sand,,yes,public,city,509918,http://www.turku.fi/vapaa-aika/liikunta/ulkoliikunta/kentat/rantalentopallokentat,2026-05-09,LIPAS id 509918; type 1330; status active
FINLAND,Tortinmäen rantalentopallokenttä,,"Järvijoentie, 21340",60.685131,22.439467,address,1,sand,,yes,public,city,509959,www.turku.fi/liikunta,2026-05-09,LIPAS id 509959; type 1330; status active
FINLAND,Tupurin beachvolleykenttä,,"Taimistokatu 1, 24280",60.406006,23.173951,address,1,sand,,yes,school,city,604375,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/kentat/beach-volley-lentopallo-koripallo/?mid=5-5198,2026-05-09,LIPAS id 604375; type 1330; status active
FINLAND,Uimalan beachvolleykenttä 1,,"Anaskintie, 71200",62.805892,28.480687,address,,sand,,,public,city,509738,http://www.tuusniemi.fi/,2026-05-09,LIPAS id 509738; type 1330; status active
FINLAND,Uimalan beachvolleykenttä 2,,"Anaskintie, 71200",62.805935,28.480827,address,,sand,,,public,city,509737,http://www.tuusniemi.fi/,2026-05-09,LIPAS id 509737; type 1330; status active
FINLAND,Ulkolentopallokenttä,,"Luovontie 61, 90480",65.009892,24.714701,address,,,,,public,city,612797,,2026-05-09,LIPAS id 612797; type 1330; status active
FINLAND,Varessäikän rantalentopallokenttä,,"Varessäikäntie 160, 92320",64.889348,24.810571,address,,,,,public,city,611304,,2026-05-09,LIPAS id 611304; type 1330; status active
FINLAND,Villenjärven beachvolleykenttä,,"Rantatie 2, 85410",63.900311,24.498253,address,1,sand,yes,yes,public,city,511061,http://www.sievi.fi/,2026-05-09,LIPAS id 511061; type 1330; status active
FINLAND,Yyterin lentopallokenttä,,"Yyteri, 28840",61.568405,21.517663,address,,,,,public,city,605926,,2026-05-09,LIPAS id 605926; type 1330; status active
FINLAND,Ahvenisen beachvolleykenttä,AHVENINEN,"Peltoniementie 1, 81260 AHVENINEN",62.949042,30.095143,address,1,sand,,yes,public,city,517629,https://www.joensuu.fi/liikunta,2026-05-09,LIPAS id 517629; type 1330; status active
FINLAND,Ahvensalmen urheilukenttä,AHVENSALMI,"Multalantie 90, 58140 AHVENSALMI",62.153578,28.523798,address,,sand,,yes,public,registered-association,600767,,2026-05-09,LIPAS id 600767; type 1330; status active
FINLAND,Ilmoilan beachvolleykenttä,ALVETTULA,"Rantatanhua, 14680 ALVETTULA",61.224023,24.384442,address,,sand,,,public,other,101608,,2026-05-09,LIPAS id 101608; type 1330; status active
FINLAND,Aitoon kankahuven beachvolleykenttä,Aitoo,"Kankahuventie 74, 36720 Aitoo",61.352951,24.474319,address,1,sand,,,public,city,513804,http://www.palkane.fi/,2026-05-09,LIPAS id 513804; type 1330; status active
FINLAND,Tipurin beach volley -kenttä,Akaa,"Tipurintie, 37910 Akaa",61.168972,23.727579,address,1,sand,,yes,public,city,517396,www.akaa.fi,2026-05-09,LIPAS id 517396; type 1330; status active
FINLAND,Toijalan uimarannan beach volley -kenttä 1,Akaa,"Kangassaarentie 14, 37800 Akaa",61.191389,23.902399,address,1,sand,,yes,public,city,517393,www.akaa.fi,2026-05-09,LIPAS id 517393; type 1330; status active
FINLAND,Toijalan uimarannan beach volley -kenttä 2,Akaa,"Kangassaarentie 14, 37800 Akaa",61.191498,23.902359,address,1,sand,,yes,public,city,517394,www.akaa.fi,2026-05-09,LIPAS id 517394; type 1330; status active
FINLAND,Alastaron beachvolleykenttä,Alastaro,"Aapiskuja, 32440 Alastaro",60.956850,22.856534,address,1,sand,,yes,school,city,516009,https://www.loimaa.fi/vapaa-aika/liikunta/liikuntapaikat/ulkoliikuntapaikat/beachvolley-ja-tenniskentat/,2026-05-09,LIPAS id 516009; type 1330; status active
FINLAND,Harrin beachvolley kenttä,Alavus,"Saarankuja 3, 63300 Alavus",62.575682,23.609740,address,1,sand,,yes,public,city,603096,https://www.alavus.fi,2026-05-09,LIPAS id 603096; type 1330; status active
FINLAND,Vähäjärven beachvolleykenttä,Alavus,"Uomatie 20, 63300 Alavus",62.593518,23.631475,address,1,sand,,yes,public,city,529808,https://www.alavus.fi/fi/vapaa-aika/liikunta/kesaliikunta/uimarannat.html,2026-05-09,LIPAS id 529808; type 1330; status active
FINLAND,Auvaisten koulun beachvolleykenttä,Auvainen,"Auvaistentie 25, 21860 Auvainen",60.673565,22.576072,address,1,sand,,yes,public,city,513409,http://www.poytya.fi/,2026-05-09,LIPAS id 513409; type 1330; status active
FINLAND,Beach lentopallo,Bergö,"Bredhällsvägen 266, 66220 Bergö",62.971743,21.156517,address,,,,,public,city,606369,,2026-05-09,LIPAS id 606369; type 1330; status active
FINLAND,Björköbyn beachvolleykenttä,Björköby,"Sundesvägen 13, 65870 Björköby",63.338692,21.335103,address,1,sand,,yes,public,city,515531,https:/korsholm.fi/valfard,2026-05-09,LIPAS id 515531; type 1330; status active
FINLAND,Lahdenperän beachvolleykenttä,EURAJOKI,"Verkkokarintie 606, 27100 EURAJOKI",61.241446,21.568426,address,1,sand,,,public,city,518780,http://www.eurajoki.fi/,2026-05-09,LIPAS id 518780; type 1330; status active
FINLAND,Käringsundin beachvolleykenttä,Eckerö,"Käringsundsvägen 194, 22270 Eckerö",60.237884,19.543650,address,,sand,,,public,company-ltd,607587,https://www.karingsund.ax/,2026-05-09,LIPAS id 607587; type 1330; status active
FINLAND,Eerikkilän beachvolleykenttä 1,Eerikkilä,"Urheiluopistontie 138, 31370 Eerikkilä",60.724096,23.784775,address,1,sand,,,public,foundation,510259,http://www.eerikkila.fi/,2026-05-09,LIPAS id 510259; type 1330; status active
FINLAND,Eerikkilän beachvolleykenttä 2,Eerikkilä,"Urheiluopistontie 138, 31370 Eerikkilä",60.724012,23.784859,address,1,sand,,,public,foundation,510260,http://www.eerikkila.fi/,2026-05-09,LIPAS id 510260; type 1330; status active
FINLAND,Hyypiänniementien beachvolleykenttä 1,Enonkoski,"Hyypiänniementie, 58175 Enonkoski",62.093010,28.906193,address,1,sand,,yes,public,city,518697,http://www.enonkoski.fi,2026-05-09,LIPAS id 518697; type 1330; status active
FINLAND,Hyypiänniementien beachvolleykenttä 2,Enonkoski,"Hyypiänniementie, 58175 Enonkoski",62.092942,28.906285,address,1,sand,,,public,city,518698,http://www.enonkoski.fi,2026-05-09,LIPAS id 518698; type 1330; status active
FINLAND,Hetan beachvolleykenttä,Enontekiö,"Ounastie 157, 99400 Enontekiö",68.384622,23.641859,address,,sand,,,public,unknown,611089,www.enontekio.fi,2026-05-09,LIPAS id 611089; type 1330; status active
FINLAND,Espoonlahden urheilupuiston beachvolleykenttä,Espoo,"Espoonlahdentie 2-4, 02320 Espoo",60.145980,24.659505,address,1,sand,,yes,school,city,102051,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 102051; type 1330; status active
FINLAND,Haukilahden uimarannan beachvolleykenttä,Espoo,"Mellstenintie 6, 02170 Espoo",60.154360,24.773743,address,1,sand,yes,yes,public,city,102093,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 102093; type 1330; status active
FINLAND,Iso Vasikkasaaren beachvolleykenttä,Espoo,"Iso Vasikkasaari, 02230 Espoo",60.140809,24.761736,address,1,sand,,yes,public,city,526446,https://espoo.fi/liikunta,2026-05-09,LIPAS id 526446; type 1330; status active
FINLAND,Kaitaan koulun beachvolleykenttä,Espoo,"Iivisniementie 1, 02260 Espoo",60.149531,24.698082,address,1,sand,yes,yes,school,city,523470,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 523470; type 1330; status active
FINLAND,Keski-Espoon urheilupuiston beachvolleykenttä,Espoo,"Kylävainiontie18, 02770 Espoo",60.211058,24.673999,address,1,sand,yes,yes,public,city,527036,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 527036; type 1330; status active
FINLAND,Kivenlahden uimarannan beachvolleykenttä,Espoo,"Merivalkama 11, 02320 Espoo",60.154411,24.625865,address,1,sand,,yes,school,city,102079,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 102079; type 1330; status active
FINLAND,Laaksolahden uimarannan beachvolleykenttä,Espoo,"Lähdepurontie 1, 02730 Espoo",60.247109,24.748355,address,1,sand,,yes,public,city,102195,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 102195; type 1330; status active
FINLAND,Leppävaaran maauimalan beachvolleykenttä,Espoo,"Veräjäpellonkatu 15, 02650 Espoo",60.225266,24.803612,address,1,sand,yes,,public,city,527339,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 527339; type 1330; status active
FINLAND,Leppävaaran urheilupuiston beachvolley-kenttä,Espoo,"Veräjäpellonkatu 17, 02650 Espoo",60.227144,24.793839,address,,,,,public,city,617650,,2026-05-09,LIPAS id 617650; type 1330; status active
FINLAND,Lillhemtinpuiston beachvolleykenttä,Espoo,"Vanha Lillhemtintie 1, 02250 Espoo",60.186104,24.734431,address,1,sand,yes,yes,public,city,523426,https://espoo.fi/liikunta,2026-05-09,LIPAS id 523426; type 1330; status active
FINLAND,Luukin ulkoilualue / Beachvolleykenttä 1,Espoo,"Luukintie 33, 02970 Espoo",60.315720,24.695699,address,1,sand,,yes,public,city,101833,https://www.hel.fi/fi/kulttuuri-ja-vapaa-aika/ulkoilu-puistot-ja-luontokohteet/ulkoilualueet/luukin-ulkoilualue,2026-05-09,LIPAS id 101833; type 1330; status active
FINLAND,Matinkylän Rantametsän beachvolleykenttä,Espoo,"Iirislahdentie 19b, 02230 Espoo",60.155939,24.756677,address,1,sand,,yes,public,city,527362,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 527362; type 1330; status active
FINLAND,Matinkylän uimarannan beachvolleykenttä 1,Espoo,"Matinlahdenranta 1, 02230 Espoo",60.151023,24.757414,address,2,sand,,yes,public,city,523343,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 523343; type 1330; status active
FINLAND,Matinkylän uimarannan beachvolleykenttä 2,Espoo,"Matinlahdenranta 1, 02230 Espoo",60.151023,24.757464,address,2,sand,,yes,public,city,526796,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 526796; type 1330; status active
FINLAND,Matinkylän uimarannan beachvolleykenttä 3,Espoo,"Matinlahdenranta 1, 02230 Espoo",60.150580,24.754754,address,1,sand,,yes,public,city,527203,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 527203; type 1330; status active
FINLAND,Olarin kentän beachvolleykenttä,Espoo,"Olarinniityntie 4, 02210 Espoo",60.178895,24.735810,address,1,sand,yes,yes,school,city,523419,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 523419; type 1330; status active
FINLAND,Opinmäen koulun beachvolleykenttä,Espoo,"Lillhemtintie 1, 02250 Espoo",60.190683,24.736442,address,1,sand,yes,yes,school,city,523432,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 523432; type 1330; status active
FINLAND,Päivänkehrän koulun beachvolleykenttä,Espoo,"Päivänkehräntie 2, 02210 Espoo",60.172575,24.738074,address,1,sand,yes,yes,school,city,529431,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 529431; type 1330; status active
FINLAND,Röylän koulun beachvolleykenttä,Espoo,"Snettansintie 41, 02940 Espoo",60.297245,24.693651,address,1,sand,,,school,city,529428,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 529428; type 1330; status active
FINLAND,Smökin beachvolleykenttä,Espoo,"Jämeräntaival 4, 02150 Espoo",60.188475,24.835821,address,1,sand,,,public,foundation,527548,https://ayy.fi/jasenille/palvelut/tilojen-vuokraaminen/sitsi-peli-ja-kokoustilat/servin-mokki/,2026-05-09,LIPAS id 527548; type 1330; status active
FINLAND,Suinonpuiston beachvolleykenttä,Espoo,"Suvisaarentie 27 B, 02380 Espoo",60.126936,24.708927,address,1,sand,,yes,public,city,521014,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 521014; type 1330; status active
FINLAND,Uusmäen beachvolleykenttä,Espoo,"Sotilastorpantie 19, 02680 Espoo",60.238994,24.823681,address,1,sand,yes,yes,public,city,527328,https://espoo.fi/liikunta,2026-05-09,LIPAS id 527328; type 1330; status active
FINLAND,Vanttilan koulun beachvolleykenttä,Espoo,"Nissintie 2, 02780 Espoo",60.183738,24.616603,address,1,sand,,yes,school,city,527331,https://www.espoo.fi/fi/espoo-liikkuu,2026-05-09,LIPAS id 527331; type 1330; status active
FINLAND,Vilniemen beachvolleykenttä,Espoo,"Kolkekannaksentie 9, 02940 Espoo",60.234901,24.726930,address,1,sand,yes,yes,public,city,523558,https://espoo.fi/liikunta,2026-05-09,LIPAS id 523558; type 1330; status active
FINLAND,Oittaan beachvolleykenttä 1,Espoon,"Kunnarlantie 33-39, 02740 Espoon",60.240210,24.659543,address,1,sand,,yes,public,city,520628,https://espoo.fi/liikunta,2026-05-09,LIPAS id 520628; type 1330; status active
FINLAND,Oittaan beachvolleykenttä 2,Espoon,"Kunnarlantie 33-39, 02740 Espoon",60.240210,24.659493,address,1,sand,,yes,public,city,526750,https://espoo.fi/liikunta,2026-05-09,LIPAS id 526750; type 1330; status active
FINLAND,Oittaan beachvolleykenttä 3,Espoon,"Kunnarlantie 33-39, 02740 Espoon",60.240210,24.659593,address,1,sand,,yes,public,city,526751,https://espoo.fi/liikunta,2026-05-09,LIPAS id 526751; type 1330; status active
FINLAND,Pelto-Hännikän beach Volley kenttä,Eteläinen,"Pelto-Hännikäntie 23, 14770 Eteläinen",61.066897,24.677863,address,,sand,,yes,public,city,618757,,2026-05-09,LIPAS id 618757; type 1330; status active
FINLAND,Hinnerjoen beachvolleykenttä,Eura,"Lapintie 5, 27600 Eura",60.994647,21.975525,address,1,sand,,yes,public,city,520648,http://www.eura.fi/fi/palvelut/liikunta-/liikuntapaikat-eurassa/muita-liikuntapaikkoja.html,2026-05-09,LIPAS id 520648; type 1330; status active
FINLAND,Naarjoen beachvolleykenttä,Eura,"Raumantie, 27510 Eura",61.124111,21.958181,address,,,,,public,unknown,617758,,2026-05-09,LIPAS id 617758; type 1330; status active
FINLAND,Ruurikkalan beachvolleykenttä,Evijärvi,"Kirkkotie 401, 62500 Evijärvi",63.391984,23.453427,address,1,sand,,,public,city,518770,,2026-05-09,LIPAS id 518770; type 1330; status active
FINLAND,Kuuston beachvolleykenttä,FORSSA,"Nummenkatu 21, 30100 FORSSA",60.820125,23.664610,address,1,sand,,,public,city,518733,http://www.forssa.fi/,2026-05-09,LIPAS id 518733; type 1330; status active
FINLAND,Mäkilammin beachvolleykenttä,FORSSA,"Eliaksentie 3, 30100 FORSSA",60.834065,23.579307,address,1,sand,,,public,city,518731,http://www.forssa.fi/,2026-05-09,LIPAS id 518731; type 1330; status active
FINLAND,Lamminrannan beachvolleykenttä 1,Forssa,"Nummilähteentie, 30100 Forssa",60.825137,23.638585,address,1,sand,,yes,public,city,510833,http://www.forssa.fi/vapaa-aika/liikuntatoimi/,2026-05-09,LIPAS id 510833; type 1330; status active
FINLAND,Lamminrannan beachvolleykenttä 2,Forssa,"Nummilähteentie, 30100 Forssa",60.825137,23.638685,address,1,sand,,yes,public,city,616776,http://www.forssa.fi/vapaa-aika/liikuntatoimi/,2026-05-09,LIPAS id 616776; type 1330; status active
FINLAND,Uimahallin rantalentopallokenttä 1,HAAPAJÄRVI,"Puistokatu 93, 85800 HAAPAJÄRVI",63.761215,25.304594,address,1,sand,,,public,city,102052,www.haapajarvi.fi/liikunta/uimahalli,2026-05-09,LIPAS id 102052; type 1330; status active
FINLAND,Uimahallin rantalentopallokenttä 2,HAAPAJÄRVI,"Puistokatu 93, 85800 HAAPAJÄRVI",63.760961,25.304637,address,1,sand,,,public,city,616777,www.haapajarvi.fi/liikunta/uimahalli,2026-05-09,LIPAS id 616777; type 1330; status active
FINLAND,Halikko kk beachvolleykenttä,HALIKKO,"Kuruntie 7, 24800 HALIKKO",60.401181,23.082390,address,1,sand,,,school,city,102045,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/kentat/beach-volley-lentopallo-koripallo/?mid=5-5238,2026-05-09,LIPAS id 102045; type 1330; status active
FINLAND,Halikon aseman beachvolleykenttä,HALIKKO AS,"Mustamäentie 153, 24910 HALIKKO AS",60.396355,23.038487,address,1,sand,,,public,city,102094,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/kentat/beach-volley-lentopallo-koripallo/?mid=5-5164,2026-05-09,LIPAS id 102094; type 1330; status active
FINLAND,Hallin beachvolleykenttä,HALLI,"Kuorevedentie 120, 35600 HALLI",61.856009,24.836916,address,1,sand,,yes,public,city,517911,jamsa.sometec.fi,2026-05-09,LIPAS id 517911; type 1330; status active
FINLAND,Masalan rantalentopallokenttä,HALSUA,"Lehtomaantie 151, 69510 HALSUA",63.449844,24.098493,address,1,sand,,,public,company-ltd,518629,http://www.masala.fi/,2026-05-09,LIPAS id 518629; type 1330; status active
FINLAND,Rampsinkarin beachvolleykenttä,HAMINA,"Rampsinkari, 49400 HAMINA",60.557785,27.183349,address,,sand,,,public,city,518613,http://www.hamina.fi/,2026-05-09,LIPAS id 518613; type 1330; status active
FINLAND,Hammarvallen beachvolleykenttä,HAMMARLAND,"Skarpnåtövägen, 22240 HAMMARLAND",60.207474,19.771009,address,,sand,,,public,registered-association,518562,http://www.hammarland.ax/kultur-fritid/idrottsanlaggningar,2026-05-09,LIPAS id 518562; type 1330; status active
FINLAND,Hammaslahden beachvolleykenttä,HAMMASLAHTI,"Pyhäseläntie 197, 82200 HAMMASLAHTI",62.443155,29.998071,address,1,sand,,yes,public,city,517632,https://www.joensuu.fi/liikunta,2026-05-09,LIPAS id 517632; type 1330; status active
FINLAND,Aseman uimarannan beachvolleykenttä,HANKASALMI AS,"Uimalantie, 41500 HANKASALMI AS",62.304837,26.473495,address,1,sand,,,public,city,511543,http://www.hankasalmi.fi/liikuntapalvelut/vapaa-aika/liikuntatoimi,2026-05-09,LIPAS id 511543; type 1330; status active
FINLAND,Jatulin beach volley -kenttä,HAUKIPUDAS,"Jokelantie 17-19, 90830 HAUKIPUDAS",65.176171,25.373714,address,1,sand,,,public,city,505474,,2026-05-09,LIPAS id 505474; type 1330; status active
FINLAND,Pukinmäen uimapaikka / Beachvolleykenttä,HELSINKI,"Pukinmäenkaari 49, 00720 HELSINKI",60.248880,24.975172,address,1,sand,,yes,public,city,101512,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 101512; type 1330; status active
FINLAND,Heinsuon beachvolleykenttä,HOLLOLA,"Tiilijärventie 9 b, 15870 HOLLOLA",60.993959,25.513007,address,1,sand,,yes,school,city,101601,www.hollola.fi,2026-05-09,LIPAS id 101601; type 1330; status active
FINLAND,Vähätiilijärven beachvolleykenttä,HOLLOLA,"Vähä-Tiilijärvenkuja, 15870 HOLLOLA",60.991096,25.504042,address,1,sand,,yes,public,city,101996,www.hollola.fi,2026-05-09,LIPAS id 101996; type 1330; status active
FINLAND,Elorannan rantalentopallokenttä,HONKILAHTI KK,"Auvoljärventie 161, 27600 HONKILAHTI KK",60.988060,22.041275,address,1,sand,,yes,public,city,101900,,2026-05-09,LIPAS id 101900; type 1330; status active
FINLAND,Huhmarin beachvolleykenttä,HUHMARI,"Pihtisillantie 109, 03150 HUHMARI",60.303274,24.356303,address,1,sand,,,school,registered-association,102133,www.vihti.fi,2026-05-09,LIPAS id 102133; type 1330; status active
FINLAND,Beachvolleyhalli,Haapajärvi,"Pohdinkatu 9, 85800 Haapajärvi",63.754293,25.328537,address,,sand,yes,,public,company-ltd,619864,https://padelhaapajarvi.fi/,2026-05-09,LIPAS id 619864; type 1330; status active
FINLAND,rantalentopallo kenttä,Hamina,"Työmiehenkatu, 49400 Hamina",60.572105,27.184194,address,,sand,,yes,public,city,605322,,2026-05-09,LIPAS id 605322; type 1330; status active
FINLAND,Kirkonkylän beachvolleykenttä 1,Hankasalmi,"Ruokoniementie, 41520 Hankasalmi",62.383514,26.425908,address,1,sand,,yes,public,city,511542,https://hankasalmi.fi/kulttuuri-liikunta-ja-nuoret/liikuntapalvelut/,2026-05-09,LIPAS id 511542; type 1330; status active
FINLAND,Kirkonkylän beachvolleykenttä 2,Hankasalmi,"Ruokoniementie, 41520 Hankasalmi",62.383514,26.426008,address,1,sand,,yes,public,city,616780,https://hankasalmi.fi/kulttuuri-liikunta-ja-nuoret/liikuntapalvelut/,2026-05-09,LIPAS id 616780; type 1330; status active
FINLAND,Hauhon koulun beachvolleykenttä,Hauho,"Tanhuantie 2, 14700 Hauho",61.167733,24.575019,address,,,,,public,city,617394,,2026-05-09,LIPAS id 617394; type 1330; status active
FINLAND,Jyrängön beachvolleykenttä,Heinola,"Koskensaarentie 26, 18150 Heinola",61.191643,26.038903,address,1,sand,,yes,public,city,514415,www.heinola.fi,2026-05-09,LIPAS id 514415; type 1330; status active
FINLAND,Kylpylän beachvolleykenttä,Heinola,"Maaherrankatu 1 a, 18100 Heinola",61.202678,26.024791,address,1,sand,,yes,school,city,514572,www.heinola.fi,2026-05-09,LIPAS id 514572; type 1330; status active
FINLAND,Jursalan beachvolleykenttä,Heinämaa,"Jursalantie 54, 16310 Heinämaa",60.874596,25.803807,address,,,,,public,city,604481,,2026-05-09,LIPAS id 604481; type 1330; status active
FINLAND,Heinäveden kirkonkylän beachvolleykenttä,Heinävesi,"Kenttätie 1, 79700 Heinävesi",62.426788,28.626258,address,,sand,,,school,city,518303,http://www.heinavesi.fi/,2026-05-09,LIPAS id 518303; type 1330; status active
FINLAND,Tuovilan beachvolleykenttä,Helsingby,"Tobyvägen 440, 65520 Helsingby",63.033410,21.788834,address,,,,yes,public,city,602311,,2026-05-09,LIPAS id 602311; type 1330; status active
FINLAND,Ala-Malmin liikuntapuisto / Beachvolleykenttä,Helsinki,"Lallintie 12, 00700 Helsinki",60.248258,25.022994,address,1,sand,,yes,public,city,507903,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 507903; type 1330; status active
FINLAND,Biitsi Pasila / Beachvolleyhalli,Helsinki,"Fredikanterassi 1, kerros P4 (Mall of Tripla), 00520 Helsinki",60.198428,24.931584,address,,sand,yes,,public,company-ltd,603463,www.biitsi.fi,2026-05-09,LIPAS id 603463; type 1330; status active
FINLAND,Ellen Thesleffin puisto / Beachvolleykentät,Helsinki,"Paloheinäntunneli, 00430 Helsinki",60.261824,24.899804,address,,sand,,yes,public,city,610685,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 610685; type 1330; status active
FINLAND,Herttoniemen liikuntapuisto /  Beachvolleykenttä,Helsinki,"Siilitie 12, 00800 Helsinki",60.207661,25.032061,address,,sand,,yes,public,city,613370,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 613370; type 1330; status active
FINLAND,Herttoniemenrannan liikuntapuisto / Beachvolleykenttä,Helsinki,"Paasivaarankatu 9, 00810 Helsinki",60.189824,25.028687,address,1,sand,,yes,school,city,101312,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 101312; type 1330; status active
FINLAND,Hietarannan uimaranta / Beachvolleykenttä 1,Helsinki,"Hiekkarannantie 11, 00100 Helsinki",60.173393,24.904944,address,1,sand,,yes,public,city,513412,https://liikunta.hel.fi/fi/paikat/tprek:40131,2026-05-09,LIPAS id 513412; type 1330; status active
